0,1,2
184962,the+face+of+marble+1946,4
71576,the+missouri+breaks+1976,3
571668,the+freshman+1990,3
531970,the+lion+king+1994,4
532675,kika+1993,3
510727,brave+2012,4
171429,harry+potter+and+the+deathly+hallows+part+1+2010,3
383133,searching+for+sugar+man+2012,5
165451,tangerines+2013,2
456043,tokyo+olympiad+1965,4
494704,shrek+2001,4
167158,lone+wolf+and+cub+baby+cart+to+hades+1972,3
570530,batman+begins+2005,4
327450,blood+simple+1984,4
13399,the+amazing+spider-man+2+2014,3
433381,chicken+run+2000,3
634763,steel+dawn+1987,2
457078,the+white+sheik+1952,3
191968,me+and+you+and+everyone+we+know+2005,3
263076,the+palm+beach+story+1942,5
211435,strangers+on+a+train+1951,3
256177,notes+on+a+scandal+2006,4
160652,raiders+of+the+lost+ark+1981,5
202686,lynch+2007,3
302080,lifted+2006,5
317769,king+kong+lives+1986,2
168624,transistor+love+story+2001,4
603423,harry+potter+and+the+philosophers+stone+2001,4
25464,female+prisoner+701+scorpion+1972,3
201356,corto+maltese+under+the+sign+of+capricorn+2002,2
124632,the+last+chance+diary+of+comedians+2013,3
330767,comfort+and+joy+1984,2
532904,paradise+hope+2013,4
208031,cracks+2009,4
506749,dont+blink+2014,2
42977,a+close+shave+1995,5
188221,the+moon+is+blue+1953,4
227657,the+godfather+1972,5
314051,bitch+hug+2012,4
354653,voices+from+the+list+2004,4
253732,rooster+cogburn+1975,3
207876,the+blob+1958,3
578189,the+avengers+2012,4
223143,gates+of+heaven+1978,3
350630,a+summers+tale+1996,4
550097,shoot+the+piano+player+1960,3
590533,sawdust+and+tinsel+1953,3
255733,the+commitments+1991,3
619586,falcon+rising+2014,4
545889,an+education+2009,4
328266,harold+and+maude+1971,4
71481,we+are+the+night+2010,3
626086,hard+candy+2005,4
304862,comrade+pedersen+2006,5
6423,fanny+2013,3
570951,the+mist+2007,4
168780,life+partners+2014,3
132878,warning+from+space+1956,3
630345,an+american+werewolf+in+london+1981,4
545975,brothers+keeper+1992,3
633765,charlie+chan+in+london+1934,4
355966,top+gun+1986,3
612104,sonatine+1993,3
210431,forrest+gump+1994,4
424734,anchors+aweigh+1945,4
62099,white+nights+1985,5
80624,swamp+shark+2011,5
422876,aliens+1986,5
250366,stargate+continuum+2008,4
289654,71+fragments+of+a+chronology+of+chance+1994,4
462619,oka+2011,3
249821,bringing+up+baby+1938,5
408865,reservoir+dogs+1992,5
187601,the+lion+king+1994,4
28295,strait-jacket+1964,5
330075,dolls+2002,5
80491,my+childhood+1972,3
398083,the+help+2011,4
294548,louis+c.k.+oh+my+god+2013,4
524276,pulp+fiction+1994,5
587004,the+city+of+no+limits+2002,3
336892,the+beast+of+war+1988,4
251680,district+9+2009,4
569290,the+deathmaker+1995,4
411443,the+color+of+paradise+1999,4
606002,10+things+i+hate+about+you+1999,4
622003,dial+m+for+murder+1954,4
267543,cries+and+whispers+1972,4
551673,emmet+otters+jug-band+christmas+1977,4
359990,guns+at+batasi+1964,4
12009,the+sword+of+doom+1966,4
90477,back+to+the+future+1985,4
194366,accused+2005,4
244517,quai+des+orfvres+1947,3
159531,hercules+1997,3
59551,collision+2009,4
18926,ponyo+2008,5
167033,blackfish+2013,5
579843,spirited+away+2001,4
473082,the+family+1987,4
439196,walle+2008,5
533229,the+one+i+love+2014,4
224717,chicken+run+2000,3
101903,the+long+goodbye+1973,4
194703,the+gentleman+from+epsom+1962,4
387870,one+hour+photo+2002,3
236914,black+coffee+2014,5
75085,the+long+weekend+2005,4
53256,tycoon+1947,4
525203,kingpin+1996,2
66844,slingshot+hip+hop+2008,4
63431,brewster+mccloud+1970,3
362311,blame+it+on+fidel+2006,3
5642,whiplash+2014,5
298860,legally+blonde+2001,4
533107,i+killed+my+mother+2009,3
228968,one+fine+day+1996,3
613976,the+lord+of+the+rings+the+fellowship+of+the+ring+2001,5
131098,indiana+jones+and+the+last+crusade+1989,5
616525,dr.+no+1962,5
512241,bad+words+2013,4
125760,the+guide+2011,4
428112,back+to+the+future+1985,4
602279,finding+nemo+2003,5
472278,the+other+side+of+heaven+2001,5
627142,mon+oncle+damrique+1980,4
542673,elite+squad+2007,5
50539,new+tale+of+zatichi+1963,4
458628,the+count+of+monte+cristo+2002,5
6341,the+brain+1988,3
403945,the+carpenter+1988,4
502366,constantine+2005,4
291401,all+about+eve+1950,4
111031,the+dark+knight+2008,5
517830,the+ballad+of+narayama+1983,4
577930,leolo+1992,4
624040,rain+or+shine+1930,2
200658,batman+the+dark+knight+returns_+part+2+2013,4
177975,to+be+and+to+have+2002,4
25805,up+2009,4
325237,snow+white+and+the+seven+dwarfs+1937,3
176403,oss+117+cairo_+nest+of+spies+2006,4
560190,the+lorax+2012,3
358046,beauty+and+the+beast+the+enchanted+christmas+1997,4
338889,dersu+uzala+1975,4
422346,powers+of+ten+1977,4
610997,lone+wolf+and+cub+sword+of+vengeance+1972,4
13469,our+vines+have+tender+grapes+1945,3
242920,roman+holiday+1953,3
551436,master+and+commander+the+far+side+of+the+world+2003,4
525479,the+mad+masters+1955,3
351263,the+shining+1980,4
569423,days+of+being+wild+1990,4
560516,the+dark+knight+2008,5
223464,the+princess+bride+1987,5
424481,the+memory+of+a+killer+2003,5
106572,stars+and+stripes+forever+1952,4
246558,synthetic+pleasures+1995,3
180969,the+incredibles+2004,4
608215,chinese+zodiac+2012,4
310175,babylon+5+in+the+beginning+1998,4
174538,the+wave+2008,4
588810,take+the+money+and+run+1969,4
431099,the+kingdom+1994,4
398848,head+1968,3
256866,toy+story+3+2010,4
582015,inception+2010,4
616527,gaslight+1944,4
349393,frailty+2001,5
427920,anne+of+green+gables+1985,5
310839,batman+begins+2005,4
120014,dumb+and+dumber+1994,4
524288,harry+brown+2009,4
33449,i_+robot+2004,4
587292,antonias+line+1995,4
420480,away+from+her+2006,4
284909,dersu+uzala+1975,5
315465,ironclad+2011,3
218845,the+net+1995,3
619702,great+day+in+the+morning+1956,4
389094,were+the+world+mine+2008,4
216817,high+and+low+1963,4
80939,the+gold+spinners+2013,4
620925,amen.+2002,3
333769,free+fall+2013,4
98329,the+woman+who+wasnt+there+2012,3
124987,the+devil+is+a+woman+1935,3
615096,short+cuts+1993,4
330314,the+bourne+identity+2002,4
318179,the+imitation+game+2014,5
162534,raiders+of+the+lost+ark+1981,5
146717,king+kong+2005,4
368698,le+doulos+1963,4
479699,monsters_+inc.+2001,4
351631,stander+2003,4
171024,incredible+rocky+mountain+race+1977,4
537715,iron+man+2008,3
227423,guilty+of+romance+2011,4
490939,spread+2009,3
510881,the+fifth+element+1997,4
398085,snowpiercer+2013,4
414760,largent+1983,5
270697,doomsday+book+2012,5
307469,toothless+1997,4
595974,the+land+before+time+1988,4
42138,letter+from+an+unknown+woman+1948,4
113642,gerhard+richter+painting+2012,5
21018,history+of+postwar+japan+as+told+by+a+bar+hostess+1970,3
357699,when+we+were+kings+1996,4
422523,harry+potter+and+the+chamber+of+secrets+2002,4
103466,the+other+side+of+the+bed+2002,3
410689,star+wars+1977,5
629914,festival+express+2003,4
427438,nostalgia+1983,4
208,the+return+2003,4
317127,who+is+harry+nilsson+and+why+is+everybody+talkin+about+him+2010,4
481727,the+apartment+1960,4
503602,kohtaamisia+2010,4
294542,despicable+me+2+2013,4
76991,record+of+a+tenement+gentleman+1947,4
396526,assault+on+a+queen+1966,4
448542,harry+potter+and+the+half-blood+prince+2009,4
495747,lost+christmas+2011,3
222752,iron+man+2008,3
390891,you+cant+take+it+with+you+1938,4
22145,fear+over+the+city+1975,4
421031,another+thin+man+1939,4
204299,the+working+class+goeps+to+paradise+1971,3
548904,the+human+experience+2008,5
223824,a+song+to+remember+1945,3
378564,a+room+with+a+view+1985,4
368883,for+heavens+sake+1926,4
266204,dakota+skye+2008,4
243936,thirty+two+short+films+about+glenn+gould+1993,4
633870,au+revoir+les+enfants+1987,4
534470,slumber+party+57+1976,3
139510,the+war+of+the+worlds+1953,4
66256,forbidden+kingdom+2014,3
334941,omar+2013,4
150513,independence+day+1996,3
115898,the+blue+kite+1994,5
63129,carry+on+teacher+1959,3
444218,monsoon+wedding+2001,5
476912,crazy+in+alabama+1999,3
249117,landscape+in+the+mist+1988,4
153485,get+the+gringo+2012,4
5063,black+sheep+2006,2
595389,my+favorite+wife+1940,3
133458,the+man+in+possession+1931,2
303196,aziz+ansari+dangerously+delicious+2012,3
427739,fury+2014,4
333285,five+easy+pieces+1970,4
498139,key+largo+1948,3
325129,the+ox-bow+incident+1943,4
283823,harry+potter+and+the+philosophers+stone+2001,5
255357,spring_+summer_+fall_+winter...+and+spring+2003,4
208946,samsara+2001,3
371993,control+room+2004,4
339793,revolution+os+2001,4
205650,american+history+x+1998,3
585305,east+is+east+1999,5
279480,cold+comfort+farm+1995,5
381839,millennium+actress+2001,4
585588,pastoral+to+die+in+the+country+1974,4
508820,the+lion+in+winter+1968,5
621348,rashomon+1950,4
95564,woyzeck+1994,3
49399,pina+2011,4
75555,harry+potter+and+the+chamber+of+secrets+2002,4
39860,eva+2011,3
3856,free+radicals+2003,3
109113,the+death+kiss+1932,2
472036,scent+of+a+woman+1992,4
468732,lawless+range+1935,3
307861,the+five+obstructions+2003,4
71914,forbidden+planet+1956,4
227494,alter+egos+2012,3
1951,michael+shayne+private+detective+1940,3
45565,taxi+1932,3
152843,dumbo+1941,3
322050,oceans+eleven+2001,3
183747,about+time+2013,4
88818,tillies+punctured+romance+1914,3
373550,game+change+2012,3
443843,ride+the+high+country+1962,4
617498,ward+13+2003,4
440499,possessed+1931,3
418883,storage+24+2012,4
287914,ikiru+1952,4
293974,national+lampoons+christmas+vacation+1989,3
584902,ju+dou+1990,4
124915,down+in+the+delta+1998,3
345143,ip+man+2008,3
299771,the+story+of+the+last+chrysanthemum+1939,4
150987,loving+annabelle+2006,3
606681,parting+glances+1986,4
130988,a+cry+in+the+night+1956,4
589529,fixed+bayonets+1951,5
180041,ask+the+dust+2006,3
214061,gardenia+1979,3
150645,big+hero+6+2014,5
517163,small+change+1976,4
194637,lianna+1983,4
24596,adam+2009,4
497660,senso+1954,3
347431,tales+from+the+gimli+hospital+1988,3
518377,wall+street+1987,4
134501,monty+python+and+the+holy+grail+1975,5
297562,zero+for+conduct+1933,4
639784,zulu+1964,4
7592,last+cowboy+standing+2009,3
212425,before+sunset+2004,3
100166,cooking+up+dreams+2009,4
24904,kill+me+later+2001,3
314234,how+to+survive+a+plague+2012,5
68962,the+matrix+revolutions+2003,4
138346,die+hard+1988,4
241792,walkabout+1971,5
100936,rob-b-hood+2006,5
166732,raiders+of+the+lost+ark+1981,5
75743,the+way+ahead+1944,4
316434,i_+robot+2004,2
112632,undisputed+ii+last+man+standing+2006,4
219753,sanjuro+1962,4
228823,ghost+in+the+shell+1995,5
401047,le+corbeau+1943,5
209791,son+of+god+2014,3
556773,lock_+stock+and+two+smoking+barrels+1998,3
228564,the+set-up+1949,3
230938,vivien+leigh+scarlett+and+beyond+1990,3
472213,mrs+brown+1997,3
356040,dark+days+2000,3
605294,riding+alone+for+thousands+of+miles+2005,4
471521,only+angels+have+wings+1939,4
233694,cold+fever+1995,4
139908,tokyo+story+1953,4
94810,i+met+him+in+paris+1937,3
463770,unfaithfully+yours+1948,3
131140,easy+wheels+1989,4
430778,the+second+chance+2006,3
529135,human+nature+2001,4
339863,the+roman+spring+of+mrs.+stone+1961,4
5087,tommy+1975,3
141082,wodehouse+in+exile+2013,4
198075,a+room+with+a+view+1985,4
167015,a+serious+man+2009,4
516357,luxo+jr.+1986,4
272315,platinum+blonde+1931,5
514642,find+love+2006,3
401893,interrupted+melody+1955,5
357177,hunger+2008,4
31547,insomnia+2002,4
542186,whats+up_+tiger+lily+1966,4
466592,an+ideal+husband+1999,2
608567,the+equalizer+2014,4
302205,the+saimaa+gesture+1981,4
532669,the+artist+and+the+model+2012,3
271101,evocateur+the+morton+downey+jr.+movie+2013,4
429009,the+machinist+2004,4
292736,killing+auntie+1985,3
176688,the+princess+and+the+frog+2009,3
282526,this+is+england+2006,4
629228,che+part+two+2009,3
42328,leviathan+2014,5
471835,jaws+1975,4
53102,vinyl+2000,4
581346,once+upon+a+time+in+the+west+1968,4
481060,the+lord+of+the+rings+the+return+of+the+king+2003,4
390530,wilbur+wants+to+kill+himself+2002,4
185222,who+killed+the+electric+car+2006,5
321939,the+past+2013,4
323631,knick+knack+1989,3
332255,the+fly+1980,3
146533,nausica+of+the+valley+of+the+wind+1984,4
291748,about+time+2013,3
578630,dead+of+night+1945,4
277325,goodbye_+columbus+1969,5
559735,princess+mononoke+1997,3
175410,the+sunfish+2014,4
46110,ponyo+2008,2
340951,hero+2002,4
370087,fight+club+1999,3
52148,the+wild+party+1975,3
109543,dark+house+2014,2
356922,about+time+2013,4
420753,trouble+in+paradise+1932,4
505339,im+a+cyborg_+but+thats+ok+2006,E
530099,temple+grandin+2010,4
390795,heading+south+2005,4
20880,sound+and+fury+2000,3
3729,taxidermia+2006,4
516223,rebels+of+the+neon+god+1993,4
333857,serenity+2005,3
337425,why+we+fight+2005,4
602093,the+merchant+of+four+seasons+1971,4
383755,fight+club+1999,5
282949,the+glass+key+1942,3
415451,its+complicated+2009,4
477013,claire+dolan+1998,4
221459,harry+potter+and+the+chamber+of+secrets+2002,4
468426,in++out+1997,3
391751,oranges+2004,4
550369,ikiru+1952,5
453801,playtime+1967,5
213989,rushmore+1998,3
601746,the+yellow+sea+2010,4
43854,october+country+2009,3
19540,little+big+league+1994,4
579029,the+silence+of+the+lambs+1991,5
140533,the+man+who+sleeps+1974,5
74567,interstellar+2014,5
68429,the+piano+in+a+factory+2011,4
142527,hot+millions+1968,4
545693,farscape+the+peacekeeper+wars+2004,3
626171,machete+2010,3
443387,saving+private+ryan+1998,4
121026,cobra+1986,2
516451,red+rock+west+1993,4
441007,pom+poko+1994,4
488331,leon+the+professional+1994,4
184029,lady+and+the+tramp+1955,4
523689,that+obscure+object+of+desire+1977,4
554907,fresh+1994,4
387948,a+christmas+story+1983,4
226642,a+bugs+life+1998,4
411445,robots+2005,5
153920,first+name+carmen+1983,4
263696,avenger+2006,3
24910,iron+man+2+2010,4
435875,lolita+1962,4
7584,disco+godfather+1979,4
451198,godzilla+vs.+spacegodzilla+1994,3
580562,enron+the+smartest+guys+in+the+room+2005,5
493163,kingsman+the+secret+service+2015,4
502845,being+there+1979,4
307016,a+star+is+born+1954,4
332898,king+rat+1965,5
117931,the+guys+2002,3
205239,tokyo+fiance+2014,3
539639,star+wars+1977,5
174736,manon+of+the+spring+1986,4
322830,louis+c.k.+live+at+the+beacon+theater+2011,4
142965,solaris+1972,2
251579,the+lord+of+the+rings+the+fellowship+of+the+ring+2001,4
249688,indias+daughter+2015,3
470532,the+killing+of+a+chinese+bookie+1976,3
182936,imitation+of+life+1934,4
615495,paradise+lost+3+purgatory+2011,3
516583,peter+ibbetson+1935,3
205196,the+incredibles+2004,4
191966,children+underground+2001,5
364306,the+atomic+cafe+1982,5
235212,remember+the+titans+2000,5
96757,chico++rita+2010,4
289519,pirates+of+the+caribbean+on+stranger+tides+2011,3
535996,blue+spring+2001,4
408113,hail+the+conquering+hero+1944,5
394964,a+one-way+trip+to+antibes+2011,3
273133,the+hunchback+of+notre+dame+1956,3
194095,cat+soup+2001,4
113404,house+of+cards+1993,4
278544,four+brothers+2005,4
594492,harry+potter+and+the+goblet+of+fire+2005,4
59845,step+into+liquid+2003,5
325556,castle+in+the+sky+1986,3
324614,a+muppet+family+christmas+1987,4
177187,toy+story+1995,5
220188,brick+2005,5
254230,jamie+and+jessie+are+not+together+2011,4
159849,brother+can+you+spare+a+dime+1975,4
626681,heaven++earth+1993,3
387074,be+kind+rewind+2008,3
495629,first+name+carmen+1983,3
266071,alien+1979,4
501142,shrek+2001,4
185408,citizenfour+2014,4
631902,hiroshima+mon+amour+1959,4
28467,possible+loves+2001,3
442837,pirates+of+the+caribbean+the+curse+of+the+black+pearl+2003,4
358560,the+thief+of+paris+1967,4
96977,shaolin+temple+2+kids+from+shaolin+1984,3
528852,what+happened_+miss+simone+2015,4
570934,schindlers+list+1993,3
168309,happy+accidents+2000,3
39843,the+color+of+milk+2004,4
304074,shutter+island+2010,4
163236,spirited+away+2001,4
93279,soap+and+water+1983,4
358389,out+of+the+past+1947,4
467878,the+beaver+trilogy+2000,3
479370,joy+division+2007,3
400965,untamed+heart+1993,3
333285,all+the+presidents+men+1976,5
427526,genghis+blues+1999,3
615215,the+39+steps+2008,4
130007,the+lord+of+the+rings+the+fellowship+of+the+ring+2001,5
209691,the+bridge+1959,4
87402,the+thing+1982,3
631339,our+curse+2013,4
578637,theremin+an+electronic+odyssey+1994,4
505758,leon+the+professional+1994,4
225131,the+war+tapes+2006,4
552109,the+shootist+1976,4
580095,the+one+and+only_+genuine_+original+family+band+1968,4
295771,twentieth+century+1934,4
51024,proxy+2013,4
63844,drowning+by+numbers+1988,4
580735,young+trless+1966,4
516784,ghost+story+1981,5
452418,the+lady+2011,3
177490,still+walking+2008,5
461416,the+13th+letter+1951,4
83490,arsne+lupin+returns+1938,4
506453,two+for+the+money+2005,3
370216,porco+rosso+1992,4
424405,one+flew+over+the+cuckoos+nest+1975,3
211655,american+pie+2+2001,4
241688,raiders+of+the+lost+ark+1981,4
231563,brain+damage+1988,2
17336,one+flew+over+the+cuckoos+nest+1975,4
303206,young+mr.+lincoln+1939,4
429756,sunset+strip+2012,4
303304,heavy+petting+1989,4
463852,stop+making+sense+1984,5
330277,skyfall+2012,4
509036,chinatown+1974,3
9387,casino+royale+2006,4
180934,aladdin+1992,2
390129,harry+potter+and+the+philosophers+stone+2001,4
597100,resurrection+1980,3
557393,snow+white+and+the+seven+dwarfs+1937,3
125494,lust+for+gold+1949,4
107642,smashing+time+1967,4
450613,starship+troopers+1997,4
85492,all+in+this+tea+2007,4
86479,happythankyoumoreplease+2010,3
79305,my+brother+tom+2001,3
69818,mommy+2014,4
580116,a+nightmare+on+elm+street+4+the+dream+master+1988,1
306431,schindlers+list+1993,2
456775,wonderful+and+loved+by+all+2007,4
590472,t_o_u_c_h_i_n_g+1969,4
130669,the+kiss+of+the+vampire+1963,4
103213,the+devil+and+daniel+webster+1941,4
351525,star+trek+into+darkness+2013,5
983,alexandria+why+1979,4
599896,alien+1979,5
214318,they+drive+by+night+1940,4
336024,captain+phillips+2013,4
202893,double+indemnity+1944,5
268302,one+flew+over+the+cuckoos+nest+1975,5
283736,make+the+yuletide+gay+2009,4
318216,fallen+1998,4
102905,the+lord+of+the+rings+the+fellowship+of+the+ring+2001,4
223056,the+lord+of+the+rings+the+two+towers+2002,4
151458,ghost+in+the+shell+2+innocence+2004,4
622984,notorious+1946,4
556068,its+such+a+beautiful+day+2012,4
271740,the+taste+of+tea+2004,4
6632,vares+private+eye+2004,2
213040,bunnyman+2011,3
374473,the+five+obstructions+2003,5
222412,the+man+who+knew+too+much+1956,4
149795,the+adventures+of+mary-kate++ashley+the+case+of+the+christmas+caper+1995,3
10070,cinema+komunisto+2010,3
532713,the+one+i+love+2014,4
84779,viridiana+1961,5
200277,gas_+inspector+palmu+1961,4
44749,treed+murray+2001,4
442327,wild+strawberries+1957,4
326788,spirited+away+2001,4
376103,the+dark+knight+2008,3
224264,anatomy+of+a+murder+1959,4
345437,rome_+open+city+1945,4
394017,meantime+1984,5
369467,the+mysterious+island+1973,4
106763,thor+2011,3
252308,maria+full+of+grace+2004,4
257204,kolya+1996,4
302497,power+rangers+2015,4
509619,the+king+of+comedy+1982,4
38509,whisper+of+the+heart+1995,4
240453,up+2009,4
3811,shadows+in+paradise+1986,4
68697,los+rollos+perdidos+de+pancho+villa+2003,5
412816,cave+of+forgotten+dreams+2010,3
218243,troubled+water+2008,4
190907,housekeeping+1987,5
548498,watership+down+1978,3
302176,how+to+train+your+dragon+2010,3
632867,i+love+you+to+death+1990,4
515774,the+devils+backbone+2001,5
331020,the+full+monty+1997,5
570840,the+dancemaker+1998,4
447594,howards+end+1992,4
507206,the+great+mcginty+1940,4
528416,notorious+1946,4
140292,fighter+in+the+wind+2004,3
73396,satans+brew+1976,5
425752,the+wild+bunch+1969,4
358937,black+bread+2010,2
600704,bikes+vs+cars+2015,3
118456,a+tale+of+springtime+1990,3
567392,the+perfect+murder+1988,3
268258,gregorys+girl+1981,5
568982,the+girl+from+monday+2005,4
